,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1435,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1436,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1437,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1438,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1585,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1586,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1587,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1588,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1807,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1808,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1809,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1810,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1813,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1814,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1815,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1816,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1963,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1964,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1965,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
1966,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2119,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2120,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2121,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2122,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2125,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2126,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2127,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2128,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2275,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2276,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2277,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2278,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Signature Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2370,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2371,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2374,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2375,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2376,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2377,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2380,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2381,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2526,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2527,"frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2530,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2531,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Corison Cabernet Sauvignon, Napa Valley, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2569,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2570,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2571,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2572,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2575,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2576,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2577,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2578,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2725,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2726,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2727,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2728,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Darioush Signature Series Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2761,"frozenset({'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2762,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2763,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2764,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2767,"frozenset({'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2768,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2769,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2770,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2790,"frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2791,"frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2794,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
