,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2795,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2796,"frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2797,"frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2800,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2801,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2814,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2816,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2817,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2819,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2820,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2822,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2823,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2825,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2832,"frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2834,"frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2835,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2837,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2838,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2840,"frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2841,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2843,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2850,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2851,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2852,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2853,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2854,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2855,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2857,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2858,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2859,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2860,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2863,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2864,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2865,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2866,"frozenset({'Diamond Creek Volcanic Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2965,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2966,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2967,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
2968,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Franciscan Estate Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3060,"frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3061,"frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3064,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3065,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Freemark Abbey Napa Valley Cabernet Sauvignon, California, USA', ""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3096,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3098,"frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3099,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA"", 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3101,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", ""Hall Wines 'Kathryn Hall' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3114,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3116,"frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3117,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA', 'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3119,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Paul Hobbs Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3133,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3134,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3135,"frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA', 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3136,"frozenset({'Philip Togni Vineyard Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Stag's Leap Wine Cellars 'S.L.V' Cabernet Sauvignon, Napa Valley, USA"", 'Sterling Vineyards Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3209,"frozenset({'Abreu Vineyard Madrona Ranch Cabernet Sauvignon, Napa Valley, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({'Frank Family Vineyards Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3211,"frozenset({""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', 'Frank Family Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Abreu Vineyard Madrona Ranch Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3212,"frozenset({'Abreu Vineyard Madrona Ranch Cabernet Sauvignon, Napa Valley, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA""})","frozenset({'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', 'Frank Family Vineyards Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3214,"frozenset({'Abreu Vineyard Madrona Ranch Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})","frozenset({""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Frank Family Vineyards Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3215,"frozenset({""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Frank Family Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Abreu Vineyard Madrona Ranch Cabernet Sauvignon, Napa Valley, USA', 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3217,"frozenset({'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', 'Frank Family Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Abreu Vineyard Madrona Ranch Cabernet Sauvignon, Napa Valley, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA""})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3218,"frozenset({'Abreu Vineyard Madrona Ranch Cabernet Sauvignon, Napa Valley, USA'})","frozenset({""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA', 'Frank Family Vineyards Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3220,"frozenset({'Frank Family Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Abreu Vineyard Madrona Ranch Cabernet Sauvignon, Napa Valley, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Beaulieu Vineyard BV Napa Valley Cabernet Sauvignon, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3335,"frozenset({'Abreu Vineyard Madrona Ranch Cabernet Sauvignon, Napa Valley, USA', ""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Frank Family Vineyards Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
3337,"frozenset({""Anderson's Conn Valley Vineyards 'Estate Reserve' Cabernet Sauvignon, Napa Valley, USA"", 'Chappellet Pritchard Hill Cabernet Sauvignon, Napa Valley, USA', 'Frank Family Vineyards Cabernet Sauvignon, Napa Valley, USA'})","frozenset({'Abreu Vineyard Madrona Ranch Cabernet Sauvignon, Napa Valley, USA'})",0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,18.0,0.05246913580246913,inf
